reference,threshold_ticks,horizon_ms,dimension,dimension_value,regime,count,share,lb_count
EXECUTABLE,16,5000,ALL,ALL,NO_EXPANSION,57,0.5135135135135135,111
EXECUTABLE,16,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,10000,ALL,ALL,CONTINUATION,41,0.36936936936936937,111
EXECUTABLE,16,10000,ALL,ALL,REVERSAL,31,0.27927927927927926,111
EXECUTABLE,16,10000,ALL,ALL,NO_EXPANSION,39,0.35135135135135137,111
EXECUTABLE,16,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,4,500,ALL,ALL,CONTINUATION,39,0.35135135135135137,111
LAST_TRADE,4,500,ALL,ALL,REVERSAL,42,0.3783783783783784,111
LAST_TRADE,4,500,ALL,ALL,NO_EXPANSION,26,0.23423423423423423,111
LAST_TRADE,4,500,ALL,ALL,AMBIGUOUS,4,0.036036036036036036,111
LAST_TRADE,4,1000,ALL,ALL,CONTINUATION,43,0.38738738738738737,111
LAST_TRADE,4,1000,ALL,ALL,REVERSAL,50,0.45045045045045046,111
LAST_TRADE,4,1000,ALL,ALL,NO_EXPANSION,13,0.11711711711711711,111
LAST_TRADE,4,1000,ALL,ALL,AMBIGUOUS,5,0.04504504504504504,111
LAST_TRADE,4,2000,ALL,ALL,CONTINUATION,44,0.3963963963963964,111
LAST_TRADE,4,2000,ALL,ALL,REVERSAL,55,0.4954954954954955,111
LAST_TRADE,4,2000,ALL,ALL,NO_EXPANSION,7,0.06306306306306306,111
LAST_TRADE,4,2000,ALL,ALL,AMBIGUOUS,5,0.04504504504504504,111
LAST_TRADE,4,5000,ALL,ALL,CONTINUATION,49,0.44144144144144143,111
LAST_TRADE,4,5000,ALL,ALL,REVERSAL,57,0.5135135135135135,111
LAST_TRADE,4,5000,ALL,ALL,NO_EXPANSION,0,0.0,111
LAST_TRADE,4,5000,ALL,ALL,AMBIGUOUS,5,0.04504504504504504,111
LAST_TRADE,4,10000,ALL,ALL,CONTINUATION,49,0.44144144144144143,111
LAST_TRADE,4,10000,ALL,ALL,REVERSAL,57,0.5135135135135135,111
LAST_TRADE,4,10000,ALL,ALL,NO_EXPANSION,0,0.0,111
LAST_TRADE,4,10000,ALL,ALL,AMBIGUOUS,5,0.04504504504504504,111
LAST_TRADE,8,500,ALL,ALL,CONTINUATION,19,0.17117117117117117,111
LAST_TRADE,8,500,ALL,ALL,REVERSAL,11,0.0990990990990991,111
LAST_TRADE,8,500,ALL,ALL,NO_EXPANSION,80,0.7207207207207207,111
LAST_TRADE,8,500,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
LAST_TRADE,8,1000,ALL,ALL,CONTINUATION,27,0.24324324324324326,111
LAST_TRADE,8,1000,ALL,ALL,REVERSAL,24,0.21621621621621623,111
LAST_TRADE,8,1000,ALL,ALL,NO_EXPANSION,59,0.5315315315315315,111
LAST_TRADE,8,1000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
LAST_TRADE,8,2000,ALL,ALL,CONTINUATION,37,0.3333333333333333,111
LAST_TRADE,8,2000,ALL,ALL,REVERSAL,30,0.2702702702702703,111
LAST_TRADE,8,2000,ALL,ALL,NO_EXPANSION,43,0.38738738738738737,111
LAST_TRADE,8,2000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
LAST_TRADE,8,5000,ALL,ALL,CONTINUATION,52,0.46846846846846846,111
LAST_TRADE,8,5000,ALL,ALL,REVERSAL,36,0.32432432432432434,111
LAST_TRADE,8,5000,ALL,ALL,NO_EXPANSION,22,0.1981981981981982,111
LAST_TRADE,8,5000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
LAST_TRADE,8,10000,ALL,ALL,CONTINUATION,57,0.5135135135135135,111
LAST_TRADE,8,10000,ALL,ALL,REVERSAL,48,0.43243243243243246,111
LAST_TRADE,8,10000,ALL,ALL,NO_EXPANSION,5,0.04504504504504504,111
LAST_TRADE,8,10000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
LAST_TRADE,12,500,ALL,ALL,CONTINUATION,7,0.06306306306306306,111
LAST_TRADE,12,500,ALL,ALL,REVERSAL,6,0.05405405405405406,111
LAST_TRADE,12,500,ALL,ALL,NO_EXPANSION,98,0.8828828828828829,111
LAST_TRADE,12,500,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,12,1000,ALL,ALL,CONTINUATION,12,0.10810810810810811,111
LAST_TRADE,12,1000,ALL,ALL,REVERSAL,12,0.10810810810810811,111
LAST_TRADE,12,1000,ALL,ALL,NO_EXPANSION,87,0.7837837837837838,111
LAST_TRADE,12,1000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,12,2000,ALL,ALL,CONTINUATION,22,0.1981981981981982,111
LAST_TRADE,12,2000,ALL,ALL,REVERSAL,15,0.13513513513513514,111
LAST_TRADE,12,2000,ALL,ALL,NO_EXPANSION,74,0.6666666666666666,111
LAST_TRADE,12,2000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,12,5000,ALL,ALL,CONTINUATION,38,0.34234234234234234,111
LAST_TRADE,12,5000,ALL,ALL,REVERSAL,29,0.26126126126126126,111
LAST_TRADE,12,5000,ALL,ALL,NO_EXPANSION,44,0.3963963963963964,111
LAST_TRADE,12,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,12,10000,ALL,ALL,CONTINUATION,50,0.45045045045045046,111
LAST_TRADE,12,10000,ALL,ALL,REVERSAL,35,0.3153153153153153,111
LAST_TRADE,12,10000,ALL,ALL,NO_EXPANSION,26,0.23423423423423423,111
LAST_TRADE,12,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,16,500,ALL,ALL,CONTINUATION,4,0.036036036036036036,111
LAST_TRADE,16,500,ALL,ALL,REVERSAL,3,0.02702702702702703,111
LAST_TRADE,16,500,ALL,ALL,NO_EXPANSION,104,0.9369369369369369,111
LAST_TRADE,16,500,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,16,1000,ALL,ALL,CONTINUATION,7,0.06306306306306306,111
LAST_TRADE,16,1000,ALL,ALL,REVERSAL,5,0.04504504504504504,111
LAST_TRADE,16,1000,ALL,ALL,NO_EXPANSION,99,0.8918918918918919,111
LAST_TRADE,16,1000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,16,2000,ALL,ALL,CONTINUATION,18,0.16216216216216217,111
LAST_TRADE,16,2000,ALL,ALL,REVERSAL,12,0.10810810810810811,111
LAST_TRADE,16,2000,ALL,ALL,NO_EXPANSION,81,0.7297297297297297,111
LAST_TRADE,16,2000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,16,5000,ALL,ALL,CONTINUATION,29,0.26126126126126126,111
LAST_TRADE,16,5000,ALL,ALL,REVERSAL,22,0.1981981981981982,111
LAST_TRADE,16,5000,ALL,ALL,NO_EXPANSION,60,0.5405405405405406,111
LAST_TRADE,16,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
LAST_TRADE,16,10000,ALL,ALL,CONTINUATION,42,0.3783783783783784,111
LAST_TRADE,16,10000,ALL,ALL,REVERSAL,31,0.27927927927927926,111
LAST_TRADE,16,10000,ALL,ALL,NO_EXPANSION,38,0.34234234234234234,111
LAST_TRADE,16,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,4,500,ALL,ALL,CONTINUATION,38,0.34234234234234234,111
MID,4,500,ALL,ALL,REVERSAL,36,0.32432432432432434,111
MID,4,500,ALL,ALL,NO_EXPANSION,30,0.2702702702702703,111
MID,4,500,ALL,ALL,AMBIGUOUS,7,0.06306306306306306,111
MID,4,1000,ALL,ALL,CONTINUATION,47,0.42342342342342343,111
MID,4,1000,ALL,ALL,REVERSAL,42,0.3783783783783784,111
MID,4,1000,ALL,ALL,NO_EXPANSION,14,0.12612612612612611,111
MID,4,1000,ALL,ALL,AMBIGUOUS,8,0.07207207207207207,111
MID,4,2000,ALL,ALL,CONTINUATION,50,0.45045045045045046,111
MID,4,2000,ALL,ALL,REVERSAL,47,0.42342342342342343,111
MID,4,2000,ALL,ALL,NO_EXPANSION,6,0.05405405405405406,111
MID,4,2000,ALL,ALL,AMBIGUOUS,8,0.07207207207207207,111
MID,4,5000,ALL,ALL,CONTINUATION,54,0.4864864864864865,111
MID,4,5000,ALL,ALL,REVERSAL,49,0.44144144144144143,111
MID,4,5000,ALL,ALL,NO_EXPANSION,0,0.0,111
MID,4,5000,ALL,ALL,AMBIGUOUS,8,0.07207207207207207,111
MID,4,10000,ALL,ALL,CONTINUATION,54,0.4864864864864865,111
MID,4,10000,ALL,ALL,REVERSAL,49,0.44144144144144143,111
MID,4,10000,ALL,ALL,NO_EXPANSION,0,0.0,111
MID,4,10000,ALL,ALL,AMBIGUOUS,8,0.07207207207207207,111
MID,8,500,ALL,ALL,CONTINUATION,16,0.14414414414414414,111
MID,8,500,ALL,ALL,REVERSAL,11,0.0990990990990991,111
MID,8,500,ALL,ALL,NO_EXPANSION,83,0.7477477477477478,111
MID,8,500,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
MID,8,1000,ALL,ALL,CONTINUATION,25,0.22522522522522523,111
MID,8,1000,ALL,ALL,REVERSAL,27,0.24324324324324326,111
MID,8,1000,ALL,ALL,NO_EXPANSION,58,0.5225225225225225,111
MID,8,1000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
MID,8,2000,ALL,ALL,CONTINUATION,34,0.3063063063063063,111
MID,8,2000,ALL,ALL,REVERSAL,34,0.3063063063063063,111
MID,8,2000,ALL,ALL,NO_EXPANSION,42,0.3783783783783784,111
MID,8,2000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
MID,8,5000,ALL,ALL,CONTINUATION,47,0.42342342342342343,111
MID,8,5000,ALL,ALL,REVERSAL,40,0.36036036036036034,111
MID,8,5000,ALL,ALL,NO_EXPANSION,23,0.2072072072072072,111
MID,8,5000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
MID,8,10000,ALL,ALL,CONTINUATION,53,0.4774774774774775,111
MID,8,10000,ALL,ALL,REVERSAL,51,0.4594594594594595,111
MID,8,10000,ALL,ALL,NO_EXPANSION,6,0.05405405405405406,111
MID,8,10000,ALL,ALL,AMBIGUOUS,1,0.009009009009009009,111
MID,12,500,ALL,ALL,CONTINUATION,5,0.04504504504504504,111
MID,12,500,ALL,ALL,REVERSAL,7,0.06306306306306306,111
MID,12,500,ALL,ALL,NO_EXPANSION,99,0.8918918918918919,111
MID,12,500,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,12,1000,ALL,ALL,CONTINUATION,10,0.09009009009009009,111
MID,12,1000,ALL,ALL,REVERSAL,15,0.13513513513513514,111
MID,12,1000,ALL,ALL,NO_EXPANSION,86,0.7747747747747747,111
MID,12,1000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,12,2000,ALL,ALL,CONTINUATION,24,0.21621621621621623,111
MID,12,2000,ALL,ALL,REVERSAL,17,0.15315315315315314,111
MID,12,2000,ALL,ALL,NO_EXPANSION,70,0.6306306306306306,111
MID,12,2000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,12,5000,ALL,ALL,CONTINUATION,35,0.3153153153153153,111
MID,12,5000,ALL,ALL,REVERSAL,29,0.26126126126126126,111
MID,12,5000,ALL,ALL,NO_EXPANSION,47,0.42342342342342343,111
MID,12,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,12,10000,ALL,ALL,CONTINUATION,50,0.45045045045045046,111
MID,12,10000,ALL,ALL,REVERSAL,34,0.3063063063063063,111
MID,12,10000,ALL,ALL,NO_EXPANSION,27,0.24324324324324326,111
MID,12,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,16,500,ALL,ALL,CONTINUATION,4,0.036036036036036036,111
MID,16,500,ALL,ALL,REVERSAL,1,0.009009009009009009,111
MID,16,500,ALL,ALL,NO_EXPANSION,106,0.954954954954955,111
MID,16,500,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,16,1000,ALL,ALL,CONTINUATION,6,0.05405405405405406,111
MID,16,1000,ALL,ALL,REVERSAL,4,0.036036036036036036,111
MID,16,1000,ALL,ALL,NO_EXPANSION,101,0.9099099099099099,111
MID,16,1000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,16,2000,ALL,ALL,CONTINUATION,17,0.15315315315315314,111
MID,16,2000,ALL,ALL,REVERSAL,12,0.10810810810810811,111
MID,16,2000,ALL,ALL,NO_EXPANSION,82,0.7387387387387387,111
MID,16,2000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,16,5000,ALL,ALL,CONTINUATION,29,0.26126126126126126,111
MID,16,5000,ALL,ALL,REVERSAL,22,0.1981981981981982,111
MID,16,5000,ALL,ALL,NO_EXPANSION,60,0.5405405405405406,111
MID,16,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
MID,16,10000,ALL,ALL,CONTINUATION,42,0.3783783783783784,111
MID,16,10000,ALL,ALL,REVERSAL,31,0.27927927927927926,111
MID,16,10000,ALL,ALL,NO_EXPANSION,38,0.34234234234234234,111
MID,16,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
