date,symbol,event_id,lvn_id,lvn_price,retest_number,retest_time_et,retest_end_time_et,seconds_from_0931,approach,approach_hypothetical_side,lvn_interaction,trade_logic,expected_reaction_side,lvn_zone_low,lvn_zone_high,entry_price,entry_time_et,seconds_touch_to_entry,entry_distance_from_lvn_ticks,zone_speed_ticks_per_second,deceleration_ratio,prior_movement_direction,prior_price,prior_move_from_open_ticks,distance_traveled_to_lvn_ticks,time_inside_lvn_zone_seconds,timing_precision,source_resolution_seconds,lvn_depth,lvn_width_ticks,lvn_volume,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,distance_to_context_poc_ticks,distance_to_context_vah_ticks,distance_to_context_val_ticks,distance_to_minute_poc_ticks,distance_to_open_ticks,distance_to_or_high_ticks,distance_to_or_low_ticks,open_vs_context_value,open_vs_context_poc,vwap,distance_to_vwap_ticks,vwap_slope_ticks,ema,distance_to_ema_ticks,ema_slope_ticks,realized_volatility,approach_speed_ticks_per_second,context_prob_D,minute_prob_D,context_prob_P,minute_prob_P,context_prob_b,minute_prob_b,context_prob_double,minute_prob_double,context_prob_trend_up,minute_prob_trend_up,context_prob_trend_down,minute_prob_trend_down,context_prob_unknown,minute_prob_unknown,rth_open,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,lvn_retest_volume,lvn_retest_bid_volume,lvn_retest_ask_volume,lvn_retest_delta,total_retest_volume,big_trade_available,big_trade_count,big_trade_volume,iceberg_available,iceberg_count,absorption_available,absorption_count,tape_speed_trades_per_second,aggression_volume_per_second,aggression_delta_per_second,delta_touch_bar,delta_prev_bar,delta_change_touch_bar,imbalance_available,buy_imbalance_count,sell_imbalance_count,net_imbalance_count,outcome_start_policy,outcome_path_rows,max_up_ticks,max_down_ticks,time_to_max_up_seconds,time_to_max_down_seconds,mfe_ticks,mae_ticks,time_to_mfe_seconds,time_to_mae_seconds,mfe_mae_ratio,mae_before_mfe_ticks,max_pullback_before_mfe_ticks,rr_max_achievable,hit_plus_20,hit_minus_20,tp_sl_20_20_result,realized_r_20_20,exit_price_20_20,exit_time_et_20_20,trade_duration_seconds_20_20,hit_plus_40,hit_minus_40,tp_sl_40_40_result,realized_r_40_40,exit_price_40_40,exit_time_et_40_40,trade_duration_seconds_40_40,hit_plus_60,hit_minus_60,tp_sl_60_60_result,realized_r_60_60,exit_price_60_60,exit_time_et_60_60,trade_duration_seconds_60_60,hit_plus_80,hit_minus_80,tp_sl_80_80_result,realized_r_80_80,exit_price_80_80,exit_time_et_80_80,trade_duration_seconds_80_80
2022-06-23,NQ,20220623_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,11651.25,1,2022-06-23T09:31:00-04:00,2022-06-23T09:31:00-04:00,0.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,11651.25,11651.25,11638.75,2022-06-23T09:31:00-04:00,0.0,50.0,,,UP,11672.5,45.0,85.0,60.0,BAR_UNORDERED,60.0,0.5487179487179488,5,44.0,unknown,0.532820236700069,D,0.4219859435650515,-105.0,-125.0,85.0,-40.0,-40.0,-95.0,30.0,INSIDE_VALUE,BELOW_POC,11662.359574468084,-44.43829787233699,0.0003118666931028832,11669.285714285716,-72.14285714286234,-0.0005507450356446776,0.0,1.4166666666666667,0.05568556515423927,0.4219859435650515,0.05539789118390174,0.06040312764694469,0.05543157676196907,0.07438789439240977,0.11637859027345332,0.057439087812263735,0.10364091615328606,0.14418417679723414,0.08064522377308163,0.07134354386022115,0.532820236700069,0.17025622592587503,11661.25,11683.75,11611.25,290.0,11675.0,11643.75,125.0,-192.0,5314.0,11660.541023710952,11661.25,,,,False,,,False,21.0,12.0,9.0,-3.0,2911.0,False,,,False,,False,,45.233333333333334,48.516666666666666,-4.416666666666667,-265.0,-192.0,-73.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,95.0,310.0,120.0,480.0,310.0,95.0,480.0,120.0,3.263157894736842,95.0,65.0,3.263157894736842,True,True,AMBIGUOUS,,,2022-06-23T09:32:00-04:00,60.0,True,True,TP,1.0,11628.75,2022-06-23T09:32:00-04:00,60.0,True,True,TP,1.0,11623.75,2022-06-23T09:32:00-04:00,60.0,True,True,SL,-1.0,11658.75,2022-06-23T09:33:00-04:00,120.0
2022-06-23,NQ,20220623_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,11651.25,2,2022-06-23T09:33:00-04:00,2022-06-23T09:34:00-04:00,120.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,11651.25,11651.25,11642.5,2022-06-23T09:33:00-04:00,0.0,35.0,,,DOWN,11645.0,-65.0,25.0,120.0,BAR_UNORDERED,60.0,0.5487179487179488,5,44.0,unknown,0.532820236700069,D,0.4219859435650515,-105.0,-125.0,85.0,-40.0,-40.0,-95.0,30.0,INSIDE_VALUE,BELOW_POC,11653.635551546027,-9.54220618410909,-0.0014953594518530627,11664.64204729511,-53.56818918044155,-0.0013306549557370513,0.002548456769112794,0.4166666666666667,0.05568556515423927,0.4219859435650515,0.05539789118390174,0.06040312764694469,0.05543157676196907,0.07438789439240977,0.11637859027345332,0.057439087812263735,0.10364091615328606,0.14418417679723414,0.08064522377308163,0.07134354386022115,0.532820236700069,0.17025622592587503,11661.25,11683.75,11611.25,290.0,11675.0,11643.75,125.0,-192.0,5314.0,11660.541023710952,11661.25,,,,False,,,False,142.0,60.0,82.0,22.0,4940.0,False,,,False,,False,,37.44166666666667,41.166666666666664,-0.6666666666666666,53.0,123.0,-70.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,6,35.0,325.0,60.0,360.0,325.0,35.0,360.0,60.0,9.285714285714286,35.0,0.0,9.285714285714286,True,True,AMBIGUOUS,,,2022-06-23T09:34:00-04:00,60.0,False,True,TP,1.0,11632.5,2022-06-23T09:34:00-04:00,60.0,False,True,TP,1.0,11627.5,2022-06-23T09:34:00-04:00,60.0,False,True,TP,1.0,11622.5,2022-06-23T09:34:00-04:00,60.0
2022-06-23,NQ,20220623_FIRST_MINUTE_0930_0931_LVN_01_R03,FIRST_MINUTE_0930_0931_LVN_01,11651.25,3,2022-06-23T09:34:00-04:00,2022-06-23T09:34:00-04:00,180.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,11651.25,11651.25,11627.5,2022-06-23T09:34:00-04:00,0.0,95.0,,,DOWN,11642.5,-75.0,35.0,60.0,BAR_UNORDERED,60.0,0.5487179487179488,5,44.0,unknown,0.532820236700069,D,0.4219859435650515,-105.0,-125.0,85.0,-40.0,-40.0,-95.0,30.0,INSIDE_VALUE,BELOW_POC,11650.436144578312,3.2554216867501964,-0.0019847634436297263,11661.10470945748,-39.41883782992227,-0.0018802654496059056,0.002575773917368695,0.5833333333333334,0.05568556515423927,0.4219859435650515,0.05539789118390174,0.06040312764694469,0.05543157676196907,0.07438789439240977,0.11637859027345332,0.057439087812263735,0.10364091615328606,0.14418417679723414,0.08064522377308163,0.07134354386022115,0.532820236700069,0.17025622592587503,11661.25,11683.75,11611.25,290.0,11675.0,11643.75,125.0,-192.0,5314.0,11660.541023710952,11661.25,,,,False,,,False,13.0,2.0,11.0,9.0,2467.0,False,,,False,,False,,37.766666666666666,41.11666666666667,-2.216666666666667,-133.0,53.0,-186.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,5,20.0,265.0,60.0,300.0,265.0,20.0,300.0,60.0,13.25,20.0,0.0,13.25,True,True,AMBIGUOUS,,,2022-06-23T09:35:00-04:00,60.0,False,True,TP,1.0,11617.5,2022-06-23T09:35:00-04:00,60.0,False,True,TP,1.0,11612.5,2022-06-23T09:35:00-04:00,60.0,False,True,TP,1.0,11607.5,2022-06-23T09:35:00-04:00,60.0
2022-06-28,NQ,20220628_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,12072.5,1,2022-06-28T09:31:00-04:00,2022-06-28T09:31:00-04:00,0.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,12072.5,12072.5,12092.5,2022-06-28T09:31:00-04:00,0.0,80.0,,,UP,12085.0,80.0,50.0,60.0,BAR_UNORDERED,60.0,0.5625,5,14.0,trend_up,0.7423449096903766,trend_down,0.47179050361720537,-15.0,-30.0,35.0,55.0,30.0,-65.0,100.0,INSIDE_VALUE,BELOW_POC,12075.43127306273,-11.72509225091926,0.001677866961430082,12085.714285714284,-52.85714285713766,0.00011820330969264147,0.0,0.8333333333333334,0.037888278403118064,0.06717966084012306,0.037408891234903915,0.06515689093025914,0.037485696687935215,0.0648209575742111,0.0675671850104278,0.07781367218818445,0.7423449096903766,0.06797302553591276,0.03775987808348105,0.47179050361720537,0.03954516088975746,0.18526528931410408,12065.0,12083.75,12043.75,160.0,12088.75,12047.5,165.0,42.0,4750.0,12065.300789473684,12058.75,,,,False,,,False,173.0,82.0,91.0,9.0,4464.0,False,,,False,,False,,69.3,74.4,-3.966666666666667,-238.0,42.0,-280.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,330.0,0.0,480.0,60.0,330.0,0.0,480.0,60.0,,0.0,95.0,330.0,True,False,TP,1.0,12097.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12102.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12107.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12112.5,2022-06-28T09:32:00-04:00,60.0
2022-06-28,NQ,20220628_FIRST_MINUTE_0930_0931_LVN_02_R01,FIRST_MINUTE_0930_0931_LVN_02,12078.75,1,2022-06-28T09:31:00-04:00,2022-06-28T09:31:00-04:00,0.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,12078.75,12078.75,12092.5,2022-06-28T09:31:00-04:00,0.0,55.0,,,UP,12085.0,80.0,25.0,60.0,BAR_UNORDERED,60.0,0.5086206896551724,5,57.0,trend_up,0.7423449096903766,trend_down,0.47179050361720537,10.0,-5.0,60.0,80.0,55.0,-40.0,125.0,INSIDE_VALUE,BELOW_POC,12075.43127306273,13.27490774908074,0.001677866961430082,12085.714285714284,-27.85714285713766,0.00011820330969264147,0.0,0.4166666666666667,0.037888278403118064,0.06717966084012306,0.037408891234903915,0.06515689093025914,0.037485696687935215,0.0648209575742111,0.0675671850104278,0.07781367218818445,0.7423449096903766,0.06797302553591276,0.03775987808348105,0.47179050361720537,0.03954516088975746,0.18526528931410408,12065.0,12083.75,12043.75,160.0,12088.75,12047.5,165.0,42.0,4750.0,12065.300789473684,12058.75,,,,False,,,False,182.0,82.0,100.0,18.0,4464.0,False,,,False,,False,,69.3,74.4,-3.966666666666667,-238.0,42.0,-280.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,330.0,0.0,480.0,60.0,330.0,0.0,480.0,60.0,,0.0,95.0,330.0,True,False,TP,1.0,12097.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12102.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12107.5,2022-06-28T09:32:00-04:00,60.0,True,False,TP,1.0,12112.5,2022-06-28T09:32:00-04:00,60.0
2022-06-30,NQ,20220630_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,11567.5,1,2022-06-30T09:31:00-04:00,2022-06-30T09:31:00-04:00,0.0,UNKNOWN,UNKNOWN,UNKNOWN_APPROACH,NONE,UNKNOWN,11567.5,11567.5,,,,,,,FLAT,,,,60.0,BAR_UNORDERED,60.0,0.6793248945147679,5,38.0,unknown,0.3104011249152125,double,0.8487346517809592,55.0,-10.0,120.0,40.0,50.0,-85.0,70.0,INSIDE_VALUE,ABOVE_POC,11560.758430946533,26.966276213868696,-0.0013647465231264107,11565.119047619048,9.523809523809177,-0.0004116623956690611,0.0,,0.07020985656824352,0.02035528623334036,0.06407982749805564,0.020143175616650508,0.06503531443182073,0.020098110223891782,0.14881466939365234,0.8487346517809592,0.2703359984189094,0.026722312106460148,0.07112320877410597,0.04384837152022654,0.3104011249152125,0.020098092518471344,11555.0,11581.25,11507.5,295.0,11588.75,11550.0,155.0,307.0,5953.0,11568.652570132706,11557.5,,,,False,,,False,186.0,125.0,61.0,-64.0,4633.0,False,,,False,,False,,71.33333333333333,77.21666666666667,-7.55,-453.0,307.0,-760.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,-15.0,440.0,180.0,480.0,,,,,,,,,False,True,UNKNOWN_DIRECTION,,,,480.0,False,True,UNKNOWN_DIRECTION,,,,480.0,False,True,UNKNOWN_DIRECTION,,,,480.0,False,True,UNKNOWN_DIRECTION,,,,480.0
2022-07-08,NQ,20220708_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,12013.75,1,2022-07-08T09:31:00-04:00,2022-07-08T09:32:00-04:00,0.0,UNKNOWN,UNKNOWN,UNKNOWN_APPROACH,NONE,UNKNOWN,12013.75,12013.75,,,,,,,FLAT,,,,120.0,BAR_UNORDERED,60.0,0.5216572504708098,5,127.0,trend_down,0.4354447447227839,unknown,0.4360633431103753,-20.0,-90.0,105.0,-20.0,-20.0,-65.0,40.0,INSIDE_VALUE,AT_POC,12013.11209894548,2.5516042180825025,-0.0007417225130859359,12015.29761904762,-6.190476190480695,0.0002576081087110007,0.0,,0.07771403168696395,0.07552398564494806,0.06462213914545896,0.06157567177933601,0.07148377200299982,0.063365843266176,0.0743523841713228,0.11572777512997251,0.0682359187515417,0.17309910955123795,0.4354447447227839,0.07464427151795418,0.2081470095189288,0.4360633431103753,12018.75,12100.0,11952.5,590.0,12030.0,12003.75,105.0,23.0,4351.0,12017.568949666744,12018.75,,,,False,,,False,137.0,79.0,58.0,-21.0,8177.0,False,,,False,,False,,64.05,68.14166666666667,0.35833333333333334,45.0,23.0,22.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,245.0,30.0,480.0,120.0,,,,,,,,,True,True,UNKNOWN_DIRECTION,,,,480.0,True,False,UNKNOWN_DIRECTION,,,,480.0,True,False,UNKNOWN_DIRECTION,,,,480.0,True,False,UNKNOWN_DIRECTION,,,,480.0
2022-07-08,NQ,20220708_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,12013.75,2,2022-07-08T09:32:00-04:00,2022-07-08T09:33:00-04:00,60.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,12013.75,12013.75,12021.25,2022-07-08T09:32:00-04:00,0.0,30.0,,,UP,12030.0,45.0,65.0,120.0,BAR_UNORDERED,60.0,0.5216572504708098,5,127.0,trend_down,0.4354447447227839,unknown,0.4360633431103753,-20.0,-90.0,105.0,-20.0,-20.0,-65.0,40.0,INSIDE_VALUE,AT_POC,12017.960368773947,-16.841475095789065,6.513902445879727e-05,12015.864512471657,-8.458049886627123,0.0003519534477877843,0.0014707574191937277,1.0833333333333333,0.07771403168696395,0.07552398564494806,0.06462213914545896,0.06157567177933601,0.07148377200299982,0.063365843266176,0.0743523841713228,0.11572777512997251,0.0682359187515417,0.17309910955123795,0.4354447447227839,0.07464427151795418,0.2081470095189288,0.4360633431103753,12018.75,12100.0,11952.5,590.0,12030.0,12003.75,105.0,23.0,4351.0,12017.568949666744,12018.75,,,,False,,,False,218.0,129.0,89.0,-40.0,6482.0,False,,,False,,False,,50.25833333333333,54.016666666666666,-0.75,-2.0,45.0,-47.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,215.0,60.0,420.0,60.0,215.0,60.0,420.0,60.0,3.5833333333333335,60.0,15.0,3.5833333333333335,True,True,AMBIGUOUS,,,2022-07-08T09:33:00-04:00,60.0,True,True,AMBIGUOUS,,,2022-07-08T09:33:00-04:00,60.0,True,True,AMBIGUOUS,,,2022-07-08T09:33:00-04:00,60.0,True,False,TP,1.0,12041.25,2022-07-08T09:34:00-04:00,120.0
2022-07-08,NQ,20220708_FIRST_MINUTE_0930_0931_LVN_01_R03,FIRST_MINUTE_0930_0931_LVN_01,12013.75,3,2022-07-08T09:33:00-04:00,2022-07-08T09:33:00-04:00,120.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,12013.75,12013.75,12035.0,2022-07-08T09:33:00-04:00,0.0,85.0,,,UP,12021.25,10.0,30.0,60.0,BAR_UNORDERED,60.0,0.5216572504708098,5,127.0,trend_down,0.4354447447227839,unknown,0.4360633431103753,-20.0,-90.0,105.0,-20.0,-20.0,-65.0,40.0,INSIDE_VALUE,AT_POC,12018.823964016628,-20.295856066513807,0.0004299911324391889,12017.68693985531,-15.747759421239607,0.0006179748092249448,0.0016197820056151689,0.5,0.07771403168696395,0.07552398564494806,0.06462213914545896,0.06157567177933601,0.07148377200299982,0.063365843266176,0.0743523841713228,0.11572777512997251,0.0682359187515417,0.17309910955123795,0.4354447447227839,0.07464427151795418,0.2081470095189288,0.4360633431103753,12018.75,12100.0,11952.5,590.0,12030.0,12003.75,105.0,23.0,4351.0,12017.568949666744,12018.75,,,,False,,,False,159.0,106.0,53.0,-53.0,2868.0,False,,,False,,False,,44.1,47.8,-1.4666666666666666,-88.0,-2.0,-86.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,6,160.0,60.0,360.0,60.0,160.0,60.0,360.0,60.0,2.6666666666666665,60.0,15.0,2.6666666666666665,True,True,AMBIGUOUS,,,2022-07-08T09:34:00-04:00,60.0,True,True,AMBIGUOUS,,,2022-07-08T09:34:00-04:00,60.0,True,True,SL,-1.0,12020.0,2022-07-08T09:34:00-04:00,60.0,True,False,TP,1.0,12055.0,2022-07-08T09:37:00-04:00,240.0
2022-07-11,NQ,20220711_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,12046.25,1,2022-07-11T09:31:00-04:00,2022-07-11T09:32:00-04:00,0.0,FROM_BELOW,SHORT,ACCEPTANCE,CONTINUATION,LONG,12046.25,12046.25,12048.75,2022-07-11T09:31:00-04:00,0.0,10.0,,,DOWN,12025.0,-105.0,85.0,120.0,BAR_UNORDERED,60.0,0.7407407407407407,5,35.0,double,0.36731169669968167,double,0.3382812873000346,-90.0,-95.0,-30.0,30.0,-20.0,-20.0,110.0,BELOW_VAL,BELOW_POC,12039.423265706806,27.306937172776088,0.0007338774252463228,12027.261904761905,75.95238095238165,0.0003761296261469931,0.0,1.4166666666666667,0.06459600881389496,0.07264306073529646,0.06342211615532625,0.06460774250506927,0.06364753623549255,0.06606975286435778,0.36731169669968167,0.3382812873000346,0.1329926762770936,0.10571137587006962,0.0861721278582206,0.10512267984986177,0.2218578379602904,0.24756410087531036,12051.25,12076.25,12043.75,130.0,12051.25,12018.75,130.0,-668.0,5194.0,12035.005535232962,12038.75,,,,False,,,False,300.0,181.0,119.0,-62.0,6965.0,False,,,False,,False,,54.766666666666666,58.041666666666664,0.725,178.0,-668.0,846.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,35.0,535.0,60.0,480.0,35.0,535.0,60.0,480.0,0.06542056074766354,55.0,0.0,0.6363636363636364,True,True,AMBIGUOUS,,,2022-07-11T09:32:00-04:00,60.0,False,True,SL,-1.0,12038.75,2022-07-11T09:32:00-04:00,60.0,False,True,SL,-1.0,12033.75,2022-07-11T09:33:00-04:00,120.0,False,True,SL,-1.0,12028.75,2022-07-11T09:34:00-04:00,180.0
