family,date,year,half,side,entry_utc,entry,risk_ticks,gross_ticks,net_ticks,net_R,mae_ticks,exit_reason,trailing_activated,fixed_net_ticks,fixed_net_R,fixed_exit_reason
A_CROSS_ACCEPTANCE_RETEST,2022-04-29,2022,2022-H1,SHORT,2022-04-29T13:31:13+00:00,13260.75,68.0,136.0,132.0,1.9411764705882353,-5.0,TARGET,True,64.0,0.9411764705882353,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-05-05,2022,2022-H1,SHORT,2022-05-05T13:31:29+00:00,13315.5,64.0,128.0,124.0,1.9375,-62.0,TARGET,True,60.0,0.9375,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-05-17,2022,2022-H1,SHORT,2022-05-17T13:31:19+00:00,12469.75,78.5,-78.5,-82.5,-1.0509554140127388,-85.0,STOP,False,-82.5,-1.0509554140127388,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-05-20,2022,2022-H1,LONG,2022-05-20T13:31:14+00:00,12048.0,77.5,-77.5,-81.5,-1.0516129032258064,-97.0,STOP,False,-81.5,-1.0516129032258064,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-05-31,2022,2022-H1,SHORT,2022-05-31T13:31:36+00:00,12659.25,66.5,133.0,129.0,1.9398496240601504,-34.0,TARGET,True,62.5,0.9398496240601504,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-06-08,2022,2022-H1,SHORT,2022-06-08T13:31:26+00:00,12656.5,67.0,49.0,45.0,0.6716417910447762,-1.0,STOP,True,63.0,0.9402985074626866,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-06-09,2022,2022-H1,SHORT,2022-06-09T13:31:30+00:00,12530.0,63.0,-63.0,-67.0,-1.0634920634920635,-83.0,STOP,False,-67.0,-1.0634920634920635,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-06-14,2022,2022-H1,SHORT,2022-06-14T13:31:31+00:00,11371.5,52.0,-52.0,-56.0,-1.0769230769230769,-54.0,STOP,False,-56.0,-1.0769230769230769,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-06-21,2022,2022-H1,LONG,2022-06-21T13:32:17+00:00,11502.75,47.5,-47.5,-51.5,-1.0842105263157895,-50.0,STOP,False,-51.5,-1.0842105263157895,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-06-23,2022,2022-H1,LONG,2022-06-23T13:31:24+00:00,11675.25,64.5,-64.5,-68.5,-1.062015503875969,-67.0,STOP,False,-68.5,-1.062015503875969,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-07-11,2022,2022-H2,LONG,2022-07-11T13:31:31+00:00,12052.0,68.5,-68.5,-72.5,-1.0583941605839415,-69.0,STOP,False,-72.5,-1.0583941605839415,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-07-12,2022,2022-H2,LONG,2022-07-12T13:32:11+00:00,11965.75,55.0,4.0,0.0,0.0,-6.0,STOP,True,51.0,0.9272727272727272,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-07-29,2022,2022-H2,LONG,2022-07-29T13:31:32+00:00,12815.25,53.5,-53.5,-57.5,-1.074766355140187,-64.0,STOP,False,-57.5,-1.074766355140187,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-08-08,2022,2022-H2,LONG,2022-08-08T13:31:11+00:00,13267.5,73.5,-73.5,-77.5,-1.054421768707483,-81.0,STOP,False,-77.5,-1.054421768707483,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-08-10,2022,2022-H2,SHORT,2022-08-10T13:31:51+00:00,13332.75,46.5,93.0,89.0,1.913978494623656,-1.0,TARGET,True,42.5,0.9139784946236559,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-08-12,2022,2022-H2,SHORT,2022-08-12T13:31:55+00:00,13394.5,46.0,92.0,88.0,1.9130434782608696,-35.0,TARGET,True,42.0,0.9130434782608695,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-08-15,2022,2022-H2,LONG,2022-08-15T13:31:03+00:00,13567.25,68.5,137.0,133.0,1.9416058394160585,-27.0,TARGET,True,64.5,0.9416058394160584,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-08-17,2022,2022-H2,LONG,2022-08-17T13:32:17+00:00,13536.25,44.5,-44.5,-48.5,-1.0898876404494382,-52.0,STOP,False,-48.5,-1.0898876404494382,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-08-18,2022,2022-H2,SHORT,2022-08-18T13:31:19+00:00,13478.75,38.5,-38.5,-42.5,-1.103896103896104,-43.0,STOP,False,-42.5,-1.103896103896104,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-08-26,2022,2022-H2,SHORT,2022-08-26T13:31:15+00:00,13135.5,46.5,-46.5,-50.5,-1.086021505376344,-49.0,STOP,False,-50.5,-1.086021505376344,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-08-30,2022,2022-H2,SHORT,2022-08-30T13:32:19+00:00,12542.25,79.0,-79.0,-83.0,-1.0506329113924051,-104.0,STOP,False,-83.0,-1.0506329113924051,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-09-09,2022,2022-H2,LONG,2022-09-09T13:31:53+00:00,12443.25,58.0,47.0,43.0,0.7413793103448276,-19.0,STOP,True,54.0,0.9310344827586207,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-09-23,2022,2022-H2,SHORT,2022-09-23T13:33:52+00:00,11440.0,48.5,-48.5,-52.5,-1.0824742268041236,-49.0,STOP,False,-52.5,-1.0824742268041236,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-09-26,2022,2022-H2,LONG,2022-09-26T13:31:11+00:00,11379.75,80.0,160.0,156.0,1.95,-36.0,TARGET,True,76.0,0.95,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-09-29,2022,2022-H2,SHORT,2022-09-29T13:32:46+00:00,11377.25,54.5,109.0,105.0,1.926605504587156,-43.0,TARGET,True,50.5,0.926605504587156,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-10-03,2022,2022-H2,SHORT,2022-10-03T13:31:50+00:00,11100.0,55.0,110.0,106.0,1.9272727272727272,-21.0,TARGET,True,51.0,0.9272727272727272,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-10-05,2022,2022-H2,LONG,2022-10-05T13:31:29+00:00,11502.5,50.5,101.0,97.0,1.9207920792079207,-21.0,TARGET,True,46.5,0.9207920792079208,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-10-06,2022,2022-H2,LONG,2022-10-06T13:31:25+00:00,11614.75,52.5,11.5,7.5,0.14285714285714285,-35.0,STOP,True,48.5,0.9238095238095239,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-10-07,2022,2022-H2,SHORT,2022-10-07T13:31:23+00:00,11309.75,76.5,-76.5,-80.5,-1.0522875816993464,-103.0,STOP,False,-80.5,-1.0522875816993464,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-10-17,2022,2022-H2,LONG,2022-10-17T13:31:17+00:00,11035.0,72.5,6.5,2.5,0.034482758620689655,-50.0,STOP,True,68.5,0.9448275862068966,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-11-01,2022,2022-H2,SHORT,2022-11-01T13:31:55+00:00,11593.25,54.5,13.5,9.5,0.1743119266055046,-12.0,STOP,True,50.5,0.926605504587156,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-11-10,2022,2022-H2,SHORT,2022-11-10T14:33:15+00:00,11356.0,78.0,22.0,18.0,0.23076923076923078,-15.0,STOP,True,74.0,0.9487179487179487,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-11-23,2022,2022-H2,LONG,2022-11-23T14:31:20+00:00,11760.5,33.0,15.0,11.0,0.3333333333333333,-3.0,STOP,True,29.0,0.8787878787878788,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-11-28,2022,2022-H2,LONG,2022-11-28T14:31:37+00:00,11727.0,67.5,135.0,131.0,1.9407407407407407,-10.0,TARGET,True,63.5,0.9407407407407408,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-06,2022,2022-H2,SHORT,2022-12-06T14:31:28+00:00,11787.0,38.0,-38.0,-42.0,-1.105263157894737,-41.0,STOP,False,-42.0,-1.105263157894737,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-12-08,2022,2022-H2,SHORT,2022-12-08T14:32:02+00:00,11547.0,52.5,105.0,101.0,1.9238095238095239,-51.0,TARGET,True,48.5,0.9238095238095239,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-12,2022,2022-H2,SHORT,2022-12-12T14:37:12+00:00,11569.25,56.0,48.0,44.0,0.7857142857142857,-18.0,STOP,True,52.0,0.9285714285714286,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-13,2022,2022-H2,SHORT,2022-12-13T14:31:30+00:00,12146.5,63.0,126.0,122.0,1.9365079365079365,-2.0,TARGET,True,59.0,0.9365079365079365,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-14,2022,2022-H2,LONG,2022-12-14T14:33:13+00:00,11841.25,66.0,58.0,54.0,0.8181818181818182,-7.0,STOP,True,62.0,0.9393939393939394,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-15,2022,2022-H2,LONG,2022-12-15T14:31:24+00:00,11594.5,58.0,-58.0,-62.0,-1.0689655172413792,-74.0,STOP,False,-62.0,-1.0689655172413792,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-12-20,2022,2022-H2,SHORT,2022-12-20T14:31:23+00:00,11116.5,44.5,-44.5,-48.5,-1.0898876404494382,-53.0,STOP,False,-48.5,-1.0898876404494382,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-12-27,2022,2022-H2,SHORT,2022-12-27T14:31:05+00:00,11031.0,54.5,7.5,3.5,0.06422018348623854,-14.0,STOP,True,50.5,0.926605504587156,TARGET
A_CROSS_ACCEPTANCE_RETEST,2022-12-28,2022,2022-H2,SHORT,2022-12-28T14:31:45+00:00,10881.75,67.5,-67.5,-71.5,-1.0592592592592593,-80.0,STOP,False,-71.5,-1.0592592592592593,STOP
A_CROSS_ACCEPTANCE_RETEST,2022-12-30,2022,2022-H2,SHORT,2022-12-30T14:32:29+00:00,10896.75,65.0,-65.0,-69.0,-1.0615384615384615,-65.0,STOP,False,-69.0,-1.0615384615384615,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-01-12,2023,2023-H1,SHORT,2023-01-12T14:32:06+00:00,11487.5,60.5,121.0,117.0,1.9338842975206612,-18.0,TARGET,True,56.5,0.9338842975206612,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-01-17,2023,2023-H1,SHORT,2023-01-17T14:34:03+00:00,11592.75,57.0,-57.0,-61.0,-1.0701754385964912,-62.0,STOP,False,-61.0,-1.0701754385964912,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-01-18,2023,2023-H1,LONG,2023-01-18T14:31:18+00:00,11719.5,60.0,-60.0,-64.0,-1.0666666666666667,-69.0,STOP,False,-64.0,-1.0666666666666667,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-01-26,2023,2023-H1,LONG,2023-01-26T14:31:04+00:00,12042.0,56.5,49.5,45.5,0.8053097345132744,-6.0,STOP,True,52.5,0.9292035398230089,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-01-27,2023,2023-H1,LONG,2023-01-27T14:31:21+00:00,12068.0,54.0,29.0,25.0,0.46296296296296297,-23.0,STOP,True,50.0,0.9259259259259259,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-02-07,2023,2023-H1,SHORT,2023-02-07T14:31:29+00:00,12503.25,34.5,-34.5,-38.5,-1.1159420289855073,-45.0,STOP,False,-38.5,-1.1159420289855073,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-03-06,2023,2023-H1,SHORT,2023-03-06T14:32:07+00:00,12359.25,39.0,-39.0,-43.0,-1.1025641025641026,-40.0,STOP,False,-43.0,-1.1025641025641026,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-03-08,2023,2023-H1,LONG,2023-03-08T14:32:22+00:00,12209.25,53.5,-53.5,-57.5,-1.074766355140187,-63.0,STOP,False,-57.5,-1.074766355140187,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-03-10,2023,2023-H1,SHORT,2023-03-10T14:31:21+00:00,11984.5,76.0,-76.0,-80.0,-1.0526315789473684,-99.0,STOP,False,-80.0,-1.0526315789473684,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-03-24,2023,2023-H1,SHORT,2023-03-24T13:32:01+00:00,12816.75,57.5,54.5,50.5,0.8782608695652174,-8.0,STOP,True,53.5,0.9304347826086956,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-03-28,2023,2023-H1,SHORT,2023-03-28T13:31:32+00:00,12758.0,40.5,21.5,17.5,0.43209876543209874,-7.0,STOP,True,36.5,0.9012345679012346,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-04-03,2023,2023-H1,LONG,2023-04-03T13:32:04+00:00,13211.5,26.0,52.0,48.0,1.8461538461538463,-14.0,TARGET,True,22.0,0.8461538461538461,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-05-02,2023,2023-H1,SHORT,2023-05-02T13:31:13+00:00,13286.25,33.5,-33.5,-37.5,-1.1194029850746268,-34.0,STOP,False,-37.5,-1.1194029850746268,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-05-17,2023,2023-H1,SHORT,2023-05-17T13:31:30+00:00,13522.0,35.5,-35.5,-39.5,-1.1126760563380282,-36.0,STOP,False,-39.5,-1.1126760563380282,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-05-22,2023,2023-H1,LONG,2023-05-22T13:33:20+00:00,13866.5,41.5,83.0,79.0,1.9036144578313252,-13.0,TARGET,True,37.5,0.9036144578313253,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-05-24,2023,2023-H1,SHORT,2023-05-24T13:32:14+00:00,13624.5,40.5,-40.5,-44.5,-1.0987654320987654,-41.0,STOP,False,-44.5,-1.0987654320987654,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-06-01,2023,2023-H1,SHORT,2023-06-01T13:31:19+00:00,14289.75,36.0,11.0,7.0,0.19444444444444445,-19.0,STOP,True,32.0,0.8888888888888888,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-07-06,2023,2023-H2,SHORT,2023-07-06T13:33:56+00:00,15178.25,76.0,36.0,32.0,0.42105263157894735,-4.0,STOP,True,72.0,0.9473684210526315,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-07-10,2023,2023-H2,LONG,2023-07-10T13:31:48+00:00,15205.5,77.5,-77.5,-81.5,-1.0516129032258064,-86.0,STOP,False,-81.5,-1.0516129032258064,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-07-20,2023,2023-H2,LONG,2023-07-20T13:31:35+00:00,15851.5,40.0,80.0,76.0,1.9,-19.0,TARGET,True,36.0,0.9,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-07-24,2023,2023-H2,LONG,2023-07-24T13:31:16+00:00,15608.25,70.5,-70.5,-74.5,-1.0567375886524824,-71.0,STOP,False,-74.5,-1.0567375886524824,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-08,2023,2023-H2,SHORT,2023-08-08T13:32:24+00:00,15351.5,58.5,-58.5,-62.5,-1.0683760683760684,-59.0,STOP,False,-62.5,-1.0683760683760684,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-10,2023,2023-H2,LONG,2023-08-10T13:32:48+00:00,15308.0,72.5,-72.5,-76.5,-1.0551724137931036,-73.0,STOP,False,-76.5,-1.0551724137931036,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-11,2023,2023-H2,SHORT,2023-08-11T13:31:37+00:00,15067.75,50.0,-50.0,-54.0,-1.08,-54.0,STOP,False,-54.0,-1.08,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-18,2023,2023-H2,LONG,2023-08-18T13:32:11+00:00,14656.0,65.5,6.5,2.5,0.03816793893129771,-6.0,STOP,True,61.5,0.9389312977099237,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-08-21,2023,2023-H2,LONG,2023-08-21T13:33:44+00:00,14824.0,36.5,73.0,69.0,1.8904109589041096,-12.0,TARGET,True,32.5,0.8904109589041096,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-08-22,2023,2023-H2,SHORT,2023-08-22T13:31:29+00:00,15066.0,54.0,-54.0,-58.0,-1.0740740740740742,-55.0,STOP,False,-58.0,-1.0740740740740742,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-23,2023,2023-H2,LONG,2023-08-23T13:31:13+00:00,15027.75,58.5,-58.5,-62.5,-1.0683760683760684,-67.0,STOP,False,-62.5,-1.0683760683760684,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-24,2023,2023-H2,SHORT,2023-08-24T13:31:26+00:00,15304.5,75.5,151.0,147.0,1.9470198675496688,-20.0,TARGET,True,71.5,0.9470198675496688,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-08-28,2023,2023-H2,LONG,2023-08-28T13:34:26+00:00,15102.75,78.5,16.5,12.5,0.1592356687898089,-4.0,STOP,True,74.5,0.9490445859872612,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-08-29,2023,2023-H2,SHORT,2023-08-29T13:31:23+00:00,15072.0,38.0,-38.0,-42.0,-1.105263157894737,-49.0,STOP,False,-42.0,-1.105263157894737,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-08-30,2023,2023-H2,LONG,2023-08-30T13:31:25+00:00,15425.0,27.0,10.0,6.0,0.2222222222222222,-14.0,STOP,True,23.0,0.8518518518518519,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-09-01,2023,2023-H2,LONG,2023-09-01T13:31:33+00:00,15638.0,39.5,-39.5,-43.5,-1.1012658227848102,-46.0,STOP,False,-43.5,-1.1012658227848102,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-09-05,2023,2023-H2,SHORT,2023-09-05T13:32:15+00:00,15470.0,61.0,19.0,15.0,0.2459016393442623,-56.0,STOP,True,57.0,0.9344262295081968,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-09-06,2023,2023-H2,SHORT,2023-09-06T13:33:42+00:00,15476.5,59.5,4.5,0.5,0.008403361344537815,-19.0,STOP,True,55.5,0.9327731092436975,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-09-27,2023,2023-H2,LONG,2023-09-27T13:32:00+00:00,14774.5,53.0,-53.0,-57.0,-1.0754716981132075,-53.0,STOP,False,-57.0,-1.0754716981132075,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-10-03,2023,2023-H2,SHORT,2023-10-03T13:32:08+00:00,14879.25,54.0,-54.0,-58.0,-1.0740740740740742,-64.0,STOP,False,-58.0,-1.0740740740740742,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-10-05,2023,2023-H2,LONG,2023-10-05T13:31:42+00:00,14916.75,34.5,-34.5,-38.5,-1.1159420289855073,-36.0,STOP,False,-38.5,-1.1159420289855073,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-10-10,2023,2023-H2,LONG,2023-10-10T13:33:43+00:00,15215.25,51.0,-51.0,-55.0,-1.0784313725490196,-60.0,STOP,False,-55.0,-1.0784313725490196,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-10-23,2023,2023-H2,SHORT,2023-10-23T13:32:07+00:00,14595.25,71.5,-71.5,-75.5,-1.055944055944056,-77.0,STOP,False,-75.5,-1.055944055944056,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-10-31,2023,2023-H2,SHORT,2023-10-31T13:31:07+00:00,14398.75,65.5,-65.5,-69.5,-1.0610687022900764,-74.0,STOP,False,-69.5,-1.0610687022900764,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-11-01,2023,2023-H2,SHORT,2023-11-01T13:31:34+00:00,14517.0,47.0,-47.0,-51.0,-1.0851063829787233,-49.0,STOP,False,-51.0,-1.0851063829787233,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-11-07,2023,2023-H2,SHORT,2023-11-07T14:31:25+00:00,15271.75,33.5,67.0,63.0,1.8805970149253732,-31.0,TARGET,True,29.5,0.8805970149253731,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-11-08,2023,2023-H2,LONG,2023-11-08T14:31:13+00:00,15392.0,32.0,-32.0,-36.0,-1.125,-36.0,STOP,False,-36.0,-1.125,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-11-16,2023,2023-H2,LONG,2023-11-16T14:31:34+00:00,15852.5,58.0,-58.0,-62.0,-1.0689655172413792,-65.0,STOP,False,-62.0,-1.0689655172413792,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-12-01,2023,2023-H2,SHORT,2023-12-01T14:32:35+00:00,15913.75,50.0,8.0,4.0,0.08,-4.0,STOP,True,46.0,0.92,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-12-07,2023,2023-H2,LONG,2023-12-07T14:32:00+00:00,15936.75,63.5,62.5,58.5,0.9212598425196851,-3.0,STOP,True,59.5,0.937007874015748,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-12-12,2023,2023-H2,SHORT,2023-12-12T14:31:58+00:00,16215.0,47.0,-47.0,-51.0,-1.0851063829787233,-49.0,STOP,False,-51.0,-1.0851063829787233,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-12-20,2023,2023-H2,LONG,2023-12-20T14:32:56+00:00,16988.75,37.0,74.0,70.0,1.8918918918918919,-21.0,TARGET,True,33.0,0.8918918918918919,TARGET
A_CROSS_ACCEPTANCE_RETEST,2023-12-21,2023,2023-H2,LONG,2023-12-21T14:31:05+00:00,16946.25,71.5,-71.5,-75.5,-1.055944055944056,-73.0,STOP,False,-75.5,-1.055944055944056,STOP
A_CROSS_ACCEPTANCE_RETEST,2023-12-26,2023,2023-H2,LONG,2023-12-26T14:31:26+00:00,17030.25,47.0,-47.0,-51.0,-1.0851063829787233,-54.0,STOP,False,-51.0,-1.0851063829787233,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-01-03,2024,2024-H1,SHORT,2024-01-03T14:33:28+00:00,16585.25,76.0,-76.0,-80.0,-1.0526315789473684,-80.0,STOP,False,-80.0,-1.0526315789473684,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-01-04,2024,2024-H1,LONG,2024-01-04T14:31:50+00:00,16470.5,56.0,18.0,14.0,0.25,-23.0,STOP,True,52.0,0.9285714285714286,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-01-08,2024,2024-H1,LONG,2024-01-08T14:31:07+00:00,16524.0,38.0,76.0,72.0,1.894736842105263,-2.0,TARGET,True,34.0,0.8947368421052632,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-01-10,2024,2024-H1,LONG,2024-01-10T14:32:06+00:00,16864.5,52.5,-52.5,-56.5,-1.0761904761904761,-57.0,STOP,False,-56.5,-1.0761904761904761,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-01-17,2024,2024-H1,SHORT,2024-01-17T14:31:09+00:00,16815.25,62.0,124.0,120.0,1.935483870967742,-28.0,TARGET,True,58.0,0.9354838709677419,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-01-24,2024,2024-H1,SHORT,2024-01-24T14:31:26+00:00,17673.75,48.5,4.0,0.0,0.0,-6.0,STOP,True,44.5,0.9175257731958762,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-01-29,2024,2024-H1,SHORT,2024-01-29T14:31:34+00:00,17533.25,38.0,-38.0,-42.0,-1.105263157894737,-45.0,STOP,False,-42.0,-1.105263157894737,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-02-16,2024,2024-H1,SHORT,2024-02-16T14:31:34+00:00,17910.5,44.5,89.0,85.0,1.9101123595505618,-6.0,TARGET,True,40.5,0.9101123595505618,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-02-20,2024,2024-H1,LONG,2024-02-20T14:31:06+00:00,17684.5,77.5,155.0,151.0,1.9483870967741936,-6.0,TARGET,True,73.5,0.9483870967741935,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-02-26,2024,2024-H1,LONG,2024-02-26T14:32:20+00:00,18039.5,61.5,-61.5,-65.5,-1.065040650406504,-63.0,STOP,False,-65.5,-1.065040650406504,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-02-28,2024,2024-H1,SHORT,2024-02-28T14:33:20+00:00,17916.25,59.0,4.0,0.0,0.0,-12.0,STOP,True,55.0,0.9322033898305084,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-03-18,2024,2024-H1,LONG,2024-03-18T13:31:24+00:00,18301.0,52.0,104.0,100.0,1.9230769230769231,-40.0,TARGET,True,48.0,0.9230769230769231,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-03-19,2024,2024-H1,SHORT,2024-03-19T13:31:15+00:00,18129.25,46.5,93.0,89.0,1.913978494623656,-16.0,TARGET,True,42.5,0.9139784946236559,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-03-20,2024,2024-H1,SHORT,2024-03-20T13:34:37+00:00,18307.0,58.5,117.0,113.0,1.9316239316239316,-7.0,TARGET,True,54.5,0.9316239316239316,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-03-21,2024,2024-H1,SHORT,2024-03-21T13:31:03+00:00,18670.5,44.5,-44.5,-48.5,-1.0898876404494382,-48.0,STOP,False,-48.5,-1.0898876404494382,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-03-25,2024,2024-H1,LONG,2024-03-25T13:32:40+00:00,18461.75,41.0,35.0,31.0,0.7560975609756098,-9.0,STOP,True,37.0,0.9024390243902439,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-04-01,2024,2024-H1,SHORT,2024-04-01T13:31:42+00:00,18483.5,43.5,-43.5,-47.5,-1.0919540229885059,-51.0,STOP,False,-47.5,-1.0919540229885059,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-04-02,2024,2024-H1,SHORT,2024-04-02T13:34:09+00:00,18266.75,52.5,-52.5,-56.5,-1.0761904761904761,-55.0,STOP,False,-56.5,-1.0761904761904761,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-04-09,2024,2024-H1,SHORT,2024-04-09T13:33:46+00:00,18378.0,51.0,102.0,98.0,1.9215686274509804,-2.0,TARGET,True,47.0,0.9215686274509803,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-04-10,2024,2024-H1,SHORT,2024-04-10T13:31:09+00:00,18123.75,47.5,-47.5,-51.5,-1.0842105263157895,-55.0,STOP,False,-51.5,-1.0842105263157895,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-04-12,2024,2024-H1,SHORT,2024-04-12T13:31:15+00:00,18285.75,37.0,-37.0,-41.0,-1.1081081081081081,-37.0,STOP,False,-41.0,-1.1081081081081081,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-04-22,2024,2024-H1,SHORT,2024-04-22T13:31:12+00:00,17286.75,43.0,35.0,31.0,0.7209302325581395,-40.0,STOP,True,39.0,0.9069767441860465,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-04-24,2024,2024-H1,SHORT,2024-04-24T13:32:45+00:00,17726.25,55.5,-55.5,-59.5,-1.072072072072072,-56.0,STOP,False,-59.5,-1.072072072072072,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-04-29,2024,2024-H1,LONG,2024-04-29T13:31:54+00:00,17935.0,48.0,8.0,4.0,0.08333333333333333,-1.0,STOP,True,44.0,0.9166666666666666,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-05-08,2024,2024-H1,LONG,2024-05-08T13:31:35+00:00,18101.5,47.5,95.0,91.0,1.9157894736842105,-38.0,TARGET,True,43.5,0.9157894736842105,TARGET
