date,symbol,event_id,lvn_id,lvn_price,retest_number,retest_time_et,retest_end_time_et,seconds_from_0931,approach,approach_hypothetical_side,lvn_interaction,trade_logic,expected_reaction_side,lvn_zone_low,lvn_zone_high,entry_price,entry_time_et,seconds_touch_to_entry,entry_distance_from_lvn_ticks,zone_speed_ticks_per_second,deceleration_ratio,prior_movement_direction,prior_price,prior_move_from_open_ticks,distance_traveled_to_lvn_ticks,time_inside_lvn_zone_seconds,timing_precision,source_resolution_seconds,lvn_depth,lvn_width_ticks,lvn_volume,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,distance_to_context_poc_ticks,distance_to_context_vah_ticks,distance_to_context_val_ticks,distance_to_minute_poc_ticks,distance_to_open_ticks,distance_to_or_high_ticks,distance_to_or_low_ticks,open_vs_context_value,open_vs_context_poc,vwap,distance_to_vwap_ticks,vwap_slope_ticks,ema,distance_to_ema_ticks,ema_slope_ticks,realized_volatility,approach_speed_ticks_per_second,context_prob_D,minute_prob_D,context_prob_P,minute_prob_P,context_prob_b,minute_prob_b,context_prob_double,minute_prob_double,context_prob_trend_up,minute_prob_trend_up,context_prob_trend_down,minute_prob_trend_down,context_prob_unknown,minute_prob_unknown,rth_open,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,lvn_retest_volume,lvn_retest_bid_volume,lvn_retest_ask_volume,lvn_retest_delta,total_retest_volume,big_trade_available,big_trade_count,big_trade_volume,iceberg_available,iceberg_count,absorption_available,absorption_count,tape_speed_trades_per_second,aggression_volume_per_second,aggression_delta_per_second,delta_touch_bar,delta_prev_bar,delta_change_touch_bar,imbalance_available,buy_imbalance_count,sell_imbalance_count,net_imbalance_count,outcome_start_policy,outcome_path_rows,max_up_ticks,max_down_ticks,time_to_max_up_seconds,time_to_max_down_seconds,mfe_ticks,mae_ticks,time_to_mfe_seconds,time_to_mae_seconds,mfe_mae_ratio,mae_before_mfe_ticks,max_pullback_before_mfe_ticks,rr_max_achievable,hit_plus_20,hit_minus_20,tp_sl_20_20_result,realized_r_20_20,exit_price_20_20,exit_time_et_20_20,trade_duration_seconds_20_20,hit_plus_40,hit_minus_40,tp_sl_40_40_result,realized_r_40_40,exit_price_40_40,exit_time_et_40_40,trade_duration_seconds_40_40,hit_plus_60,hit_minus_60,tp_sl_60_60_result,realized_r_60_60,exit_price_60_60,exit_time_et_60_60,trade_duration_seconds_60_60,hit_plus_80,hit_minus_80,tp_sl_80_80_result,realized_r_80_80,exit_price_80_80,exit_time_et_80_80,trade_duration_seconds_80_80
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,28748.75,1,2026-05-07T09:31:00-04:00,2026-05-07T09:32:00-04:00,0.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,28748.75,28748.75,28741.25,2026-05-07T09:31:00-04:00,0.0,30.0,,,DOWN,28733.75,-65.0,60.0,120.0,BAR_UNORDERED,60.0,0.7039473684210527,5,45.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,-5.0,-35.0,30.0,15.0,-5.0,-70.0,75.0,INSIDE_VALUE,AT_POC,28742.48641304348,25.05434782608063,-0.0001491026568693861,28734.464285714286,57.142857142855064,4.971630632703407e-05,0.0,1.0,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,376.0,196.0,180.0,-16.0,5575.0,False,,,False,,False,,44.141666666666666,46.458333333333336,-2.775,-88.0,-166.0,78.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,145.0,50.0,420.0,60.0,50.0,145.0,60.0,420.0,0.3448275862068966,50.0,0.0,1.0,True,True,AMBIGUOUS,,,2026-05-07T09:32:00-04:00,60.0,True,True,AMBIGUOUS,,,2026-05-07T09:32:00-04:00,60.0,True,False,SL,-1.0,28756.25,2026-05-07T09:33:00-04:00,120.0,True,False,SL,-1.0,28761.25,2026-05-07T09:33:00-04:00,120.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,28748.75,2,2026-05-07T09:32:00-04:00,2026-05-07T09:33:00-04:00,60.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,28748.75,28748.75,28743.75,2026-05-07T09:32:00-04:00,0.0,20.0,,,DOWN,28741.25,-35.0,30.0,120.0,BAR_UNORDERED,60.0,0.7039473684210527,5,45.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,-5.0,-35.0,30.0,15.0,-5.0,-70.0,75.0,INSIDE_VALUE,AT_POC,28743.05488838655,22.78044645380578,-0.00010954915726524537,28735.348639455784,53.60544217686402,0.00011126640402698544,0.00012306069353715523,0.5,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,348.0,179.0,169.0,-10.0,4650.0,False,,,False,,False,,36.69166666666667,38.75,-0.18333333333333332,-245.0,-88.0,-157.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,135.0,20.0,360.0,60.0,20.0,135.0,60.0,360.0,0.14814814814814814,105.0,0.0,0.19047619047619047,True,True,AMBIGUOUS,,,2026-05-07T09:33:00-04:00,60.0,True,False,SL,-1.0,28753.75,2026-05-07T09:33:00-04:00,60.0,True,False,SL,-1.0,28758.75,2026-05-07T09:33:00-04:00,60.0,True,False,SL,-1.0,28763.75,2026-05-07T09:33:00-04:00,60.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_01_R03,FIRST_MINUTE_0930_0931_LVN_01,28748.75,3,2026-05-07T09:33:00-04:00,2026-05-07T09:33:00-04:00,120.0,FROM_BELOW,SHORT,ACCEPTANCE,CONTINUATION,LONG,28748.75,28748.75,28760.0,2026-05-07T09:33:00-04:00,0.0,45.0,,,DOWN,28743.75,-25.0,20.0,60.0,BAR_UNORDERED,60.0,0.7039473684210527,5,45.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,-5.0,-35.0,30.0,15.0,-5.0,-70.0,75.0,INSIDE_VALUE,AT_POC,28745.021615516434,14.913537934262422,3.6428537896202336e-05,28737.696388079043,44.21444768382935,0.00026564797275604725,0.0003424062784692177,0.3333333333333333,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,49.0,22.0,27.0,5.0,2221.0,False,,,False,,False,,34.96666666666667,37.016666666666666,3.716666666666667,223.0,-245.0,468.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,6,70.0,70.0,300.0,180.0,70.0,70.0,300.0,180.0,1.0,70.0,20.0,1.0,True,True,AMBIGUOUS,,,2026-05-07T09:34:00-04:00,60.0,True,True,TP,1.0,28770.0,2026-05-07T09:35:00-04:00,120.0,True,True,SL,-1.0,28745.0,2026-05-07T09:36:00-04:00,180.0,False,False,TIME_EXIT,0.6875,28773.75,2026-05-07T09:39:00-04:00,360.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_01_R04,FIRST_MINUTE_0930_0931_LVN_01,28748.75,4,2026-05-07T09:36:00-04:00,2026-05-07T09:37:00-04:00,300.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,28748.75,28748.75,28756.25,2026-05-07T09:36:00-04:00,0.0,30.0,,,UP,28763.75,55.0,60.0,120.0,BAR_UNORDERED,60.0,0.7039473684210527,5,45.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,-5.0,-35.0,30.0,15.0,-5.0,-70.0,75.0,INSIDE_VALUE,AT_POC,28749.43011457943,-2.7204583177226596,0.0004643594753701062,28743.54465239544,20.821390418233932,0.0005817761292135549,0.0006087376074766145,1.0,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,276.0,153.0,123.0,-30.0,3863.0,False,,,False,,False,,30.083333333333332,32.19166666666667,-0.875,-104.0,-158.0,54.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,3,85.0,35.0,120.0,60.0,85.0,35.0,120.0,60.0,2.4285714285714284,35.0,0.0,2.4285714285714284,True,True,AMBIGUOUS,,,2026-05-07T09:37:00-04:00,60.0,True,False,TP,1.0,28766.25,2026-05-07T09:37:00-04:00,60.0,True,False,TP,1.0,28771.25,2026-05-07T09:38:00-04:00,120.0,True,False,TP,1.0,28776.25,2026-05-07T09:38:00-04:00,120.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_01_R05,FIRST_MINUTE_0930_0931_LVN_01,28748.75,5,2026-05-07T09:37:00-04:00,2026-05-07T09:37:00-04:00,360.0,FROM_ABOVE,LONG,REJECTION,REVERSAL,LONG,28748.75,28748.75,28751.25,2026-05-07T09:37:00-04:00,0.0,10.0,,,UP,28756.25,25.0,30.0,60.0,BAR_UNORDERED,60.0,0.7039473684210527,5,45.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,-5.0,-35.0,30.0,15.0,-5.0,-70.0,75.0,INSIDE_VALUE,AT_POC,28750.002767663846,-5.011070655382355,0.00034751897886343915,28744.27849502445,17.88601990220195,0.0004667162426712502,0.0006707974571402758,0.5,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,15.0,8.0,7.0,-1.0,1647.0,False,,,False,,False,,26.216666666666665,27.45,-0.016666666666666666,-1.0,-104.0,103.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,2,105.0,-5.0,60.0,60.0,105.0,-5.0,60.0,60.0,-21.0,-5.0,0.0,105.0,True,False,TP,1.0,28756.25,2026-05-07T09:38:00-04:00,60.0,True,False,TP,1.0,28761.25,2026-05-07T09:38:00-04:00,60.0,True,False,TP,1.0,28766.25,2026-05-07T09:38:00-04:00,60.0,True,False,TP,1.0,28771.25,2026-05-07T09:38:00-04:00,60.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_02_R01,FIRST_MINUTE_0930_0931_LVN_02,28761.25,1,2026-05-07T09:33:00-04:00,2026-05-07T09:35:00-04:00,120.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,28761.25,28761.25,28760.0,2026-05-07T09:33:00-04:00,0.0,5.0,,,DOWN,28743.75,-25.0,70.0,180.0,BAR_UNORDERED,60.0,0.73,5,27.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,45.0,15.0,80.0,65.0,45.0,-20.0,125.0,INSIDE_VALUE,AT_POC,28745.021615516434,64.91353793426242,3.6428537896202336e-05,28737.696388079043,94.21444768382935,0.00026564797275604725,0.0003424062784692177,1.1666666666666667,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,729.0,419.0,310.0,-109.0,5844.0,False,,,False,,False,,30.494444444444444,32.46666666666667,0.07777777777777778,223.0,-245.0,468.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,6,70.0,70.0,300.0,180.0,70.0,70.0,180.0,300.0,1.0,45.0,10.0,1.5555555555555556,True,True,AMBIGUOUS,,,2026-05-07T09:34:00-04:00,60.0,True,True,SL,-1.0,28770.0,2026-05-07T09:35:00-04:00,120.0,True,True,TP,1.0,28745.0,2026-05-07T09:36:00-04:00,180.0,False,False,TIME_EXIT,-0.6875,28773.75,2026-05-07T09:39:00-04:00,360.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_02_R02,FIRST_MINUTE_0930_0931_LVN_02,28761.25,2,2026-05-07T09:35:00-04:00,2026-05-07T09:36:00-04:00,240.0,FROM_BELOW,SHORT,ACCEPTANCE,CONTINUATION,LONG,28761.25,28761.25,28763.75,2026-05-07T09:35:00-04:00,0.0,10.0,,,UP,28760.0,40.0,5.0,120.0,BAR_UNORDERED,60.0,0.73,5,27.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,45.0,15.0,80.0,65.0,45.0,-20.0,125.0,INSIDE_VALUE,AT_POC,28748.95875098718,49.16499605127319,0.0004673071331830466,28742.207247384435,76.17101046226162,0.0005588122839993035,0.0004322931544669086,0.041666666666666664,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,425.0,255.0,170.0,-85.0,4246.0,False,,,False,,False,,32.725,35.38333333333333,-2.183333333333333,-158.0,-51.0,-107.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,4,55.0,85.0,180.0,60.0,55.0,85.0,180.0,60.0,0.6470588235294118,85.0,5.0,0.6470588235294118,True,True,SL,-1.0,28758.75,2026-05-07T09:36:00-04:00,60.0,True,True,SL,-1.0,28753.75,2026-05-07T09:36:00-04:00,60.0,False,True,SL,-1.0,28748.75,2026-05-07T09:36:00-04:00,60.0,False,True,SL,-1.0,28743.75,2026-05-07T09:36:00-04:00,60.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_02_R03,FIRST_MINUTE_0930_0931_LVN_02,28761.25,3,2026-05-07T09:36:00-04:00,2026-05-07T09:37:00-04:00,300.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,28761.25,28761.25,28756.25,2026-05-07T09:36:00-04:00,0.0,20.0,,,UP,28763.75,55.0,10.0,120.0,BAR_UNORDERED,60.0,0.73,5,27.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,45.0,15.0,80.0,65.0,45.0,-20.0,125.0,INSIDE_VALUE,AT_POC,28749.43011457943,47.27954168227734,0.0004643594753701062,28743.54465239544,70.82139041823393,0.0005817761292135549,0.0006087376074766145,0.16666666666666666,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,152.0,63.0,89.0,26.0,3863.0,False,,,False,,False,,30.083333333333332,32.19166666666667,-0.875,-104.0,-158.0,54.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,3,85.0,35.0,120.0,60.0,35.0,85.0,60.0,120.0,0.4117647058823529,40.0,0.0,0.875,True,True,AMBIGUOUS,,,2026-05-07T09:37:00-04:00,60.0,True,False,SL,-1.0,28766.25,2026-05-07T09:37:00-04:00,60.0,True,False,SL,-1.0,28771.25,2026-05-07T09:38:00-04:00,120.0,True,False,SL,-1.0,28776.25,2026-05-07T09:38:00-04:00,120.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_02_R04,FIRST_MINUTE_0930_0931_LVN_02,28761.25,4,2026-05-07T09:37:00-04:00,2026-05-07T09:38:00-04:00,360.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,28761.25,28761.25,28751.25,2026-05-07T09:37:00-04:00,0.0,40.0,,,UP,28756.25,25.0,20.0,120.0,BAR_UNORDERED,60.0,0.73,5,27.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,45.0,15.0,80.0,65.0,45.0,-20.0,125.0,INSIDE_VALUE,AT_POC,28750.002767663846,44.988929344617645,0.00034751897886343915,28744.27849502445,67.88601990220195,0.0004667162426712502,0.0006707974571402758,0.3333333333333333,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,109.0,49.0,60.0,11.0,3158.0,False,,,False,,False,,24.825,26.316666666666666,1.9833333333333334,-1.0,-104.0,103.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,2,105.0,-5.0,60.0,60.0,-5.0,105.0,60.0,60.0,-0.047619047619047616,105.0,0.0,-0.047619047619047616,True,False,SL,-1.0,28756.25,2026-05-07T09:38:00-04:00,60.0,True,False,SL,-1.0,28761.25,2026-05-07T09:38:00-04:00,60.0,True,False,SL,-1.0,28766.25,2026-05-07T09:38:00-04:00,60.0,True,False,SL,-1.0,28771.25,2026-05-07T09:38:00-04:00,60.0
2026-05-07,NQ,20260507_FIRST_MINUTE_0930_0931_LVN_02_R05,FIRST_MINUTE_0930_0931_LVN_02,28761.25,5,2026-05-07T09:38:00-04:00,2026-05-07T09:39:00-04:00,420.0,FROM_BELOW,SHORT,ACCEPTANCE,CONTINUATION,LONG,28761.25,28761.25,28772.5,2026-05-07T09:38:00-04:00,0.0,45.0,,,UP,28751.25,5.0,40.0,120.0,BAR_UNORDERED,60.0,0.73,5,27.0,unknown,0.4987858085496079,trend_down,0.6621756861631917,45.0,15.0,80.0,65.0,45.0,-20.0,125.0,INSIDE_VALUE,AT_POC,28751.037497137622,40.85001144951093,0.0002591100154819334,28746.966257403074,57.134970387705835,0.0004487314278112752,0.0009066587718198777,0.6666666666666666,0.08134632798009579,0.0527549531010776,0.05410625831110812,0.04799057161823134,0.057600863077688816,0.05583853779159189,0.12111133049567131,0.06090649563253385,0.11623022789137885,0.04883413636765824,0.07081918369444928,0.6621756861631917,0.4987858085496079,0.07149961932571548,28750.0,28765.0,28727.5,150.0,28766.25,28730.0,145.0,-166.0,5042.0,28744.629363347878,28745.0,,,,False,,,False,118.0,68.0,50.0,-18.0,3073.0,False,,,False,,False,,24.108333333333334,25.608333333333334,1.8083333333333333,239.0,-1.0,240.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,1,10.0,50.0,60.0,60.0,10.0,50.0,60.0,60.0,0.2,50.0,0.0,0.2,False,True,SL,-1.0,28767.5,2026-05-07T09:39:00-04:00,60.0,False,True,SL,-1.0,28762.5,2026-05-07T09:39:00-04:00,60.0,False,False,TIME_EXIT,0.08333333333333333,28773.75,2026-05-07T09:39:00-04:00,60.0,False,False,TIME_EXIT,0.0625,28773.75,2026-05-07T09:39:00-04:00,60.0
